tid,cmpd_chembl_id,canonical_smiles,standard_type,value,confidence_score,cmpd_pref_name,activity_comment
10980,CHEMBL4170680,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2C(=O)CC[C@@H]2CN2CCN(C)CC2)cc1)c1ccccc1,pIC50,8.08,9,,
10980,CHEMBL3981567,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCC(=O)NO,pIC50,7.92,8,,342800
10980,CHEMBL3964812,O=C(Nc1cccc(C2CN=C3c4ccccc4NC(=O)N3C2)c1)Nc1cc(C(F)(F)F)ccc1F,pIC50,6.12,8,,411568
10980,CHEMBL202153,Cc1ccc(NC(=O)c2scnc2CCc2ccncc2)c(F)c1,pIC50,6.575,9,,
10980,CHEMBL3909183,CC1CN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)C(=O)O1,pIC50,8.38,8,,410066
10980,CHEMBL429585,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3F)c2cc1OC,pIC50,9.52,9,,
10980,CHEMBL3940976,Cc1cc(Oc2cc(NC(=O)C3CC3)ncn2)ccc1NC(=O)Nc1cc(N2CCOCC2)cc(C(F)(F)F)c1,pIC50,7.89,8,,410112
10980,CHEMBL429582,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,pIC50,8.22,8,,
10980,CHEMBL196705,Cc1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)c(C)c1,pIC50,5.16,9,,
10980,CHEMBL231308,Cc1ccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)cc1C,pIC50,7.695,9,,
10980,CHEMBL231309,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,pIC50,7.56,9,,
10980,CHEMBL3754722,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,pIC50,6.31,9,,
10980,CHEMBL257836,Cc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,pIC50,7.24,8,,
10980,CHEMBL3298000,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1.Cl,pIC50,7.7,9,,
10980,CHEMBL3660291,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)OCCO)c[nH]4)c3)cc2)c1,pIC50,7.51,9,,231548
10980,CHEMBL207520,CNC(=O)c1cccc(NCc2cnc(Nc3ccccn3)s2)c1,pIC50,6.55,9,,
10980,CHEMBL327029,O=c1ccc2ccccc2cc1-c1nc2ccccc2[nH]1,pIC50,6.45,9,,
10980,CHEMBL3911854,COc1cccc(NC(=O)Nc2ccc(-c3cc4ccccc4n3C(N)=O)cc2)c1,pIC50,7.655,8,,408999
10980,CHEMBL4463108,COc1ccc(Nc2ncc3c(n2)-c2cccnc2SC3)cc1OC,pIC50,6.72,9,,
10980,CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,pIC50,4.37,8,,
10980,CHEMBL3911858,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc4cc(C(=O)O)sc34)cc2)c1,pIC50,4,8,,399271
10980,CHEMBL3775376,COc1cc2ncnc(Sc3cccc(O)c3)c2cc1OC,pIC50,6.25,9,,
10980,CHEMBL4225772,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nc1,pIC50,7.34,9,,
10980,CHEMBL4483816,Cc1cccc(Cn2nc(C)c3c(NC(=O)c4csc5c(N)ncnc45)cccc32)n1,pIC50,6.28,9,,
10980,CHEMBL3920861,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c1,pIC50,8.4,8,,368383
10980,CHEMBL462175,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cc(Cl)ccn5)nn(C)c4c3)c2cc1OC,pIC50,8.7,8,,
10980,CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,pIC50,6.76,8,,
10980,CHEMBL495530,CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(NC(=O)c6ccccc6)ccc5[nH]c4=O)nc3c2)CC1,pIC50,6.01,9,,
10980,CHEMBL185592,O=C1Nc2ccccc2S/C1=C\c1c[nH]c2c(C(=O)N3CCC(N4CCCCC4)CC3)cccc12,pIC50,6.455,8,,
10980,CHEMBL248891,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,pIC50,6.34,8,,
10980,CHEMBL4446129,O=C(Nc1nc2ccc(Cl)cc2s1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,pIC50,6.59,9,,
10980,CHEMBL3939020,O=C(Nc1cc(N2CCS(=O)(=O)CC2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,pIC50,7.94,8,,410191
10980,CHEMBL3758875,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,pIC50,5.7,9,,
10980,CHEMBL512605,O=C(c1ccccc1NCc1ccc2c(c1)OCO2)c1n[nH]c2ccccc12,pIC50,5.58,8,,
10980,CHEMBL3955288,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1,pIC50,6.92,9,,
10980,CHEMBL452783,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(C5CC5)cnn4c3N)cc2)c1,pIC50,7.64,9,,
10980,CHEMBL398460,COc1ccc2c(c(/C=C3\C(=O)NN=C3c3cnns3)cn2C)c1Br,pIC50,8.22,9,,
10980,CHEMBL244291,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2n1C,pIC50,7.57,9,,
10980,CHEMBL4289577,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,pIC50,6.82,9,,
10980,CHEMBL244297,O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccco4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,pIC50,8.29,9,,
10980,CHEMBL4225828,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)nc1,pIC50,7.2,9,,
10980,CHEMBL469883,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,pIC50,6.53,8,,
10980,CHEMBL204874,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)c(Cl)c2)o1,pIC50,6.665,9,,
10980,CHEMBL3809608,CC(C)(C)C(=O)Nc1cc(-c2ccc(NC(=O)Nc3cc(C(C)(C)C)on3)cc2)[nH]n1,pIC50,6.46,9,,
10980,CHEMBL3764045,CNC(=O)c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2cc1OC,pIC50,7.52,9,,
10980,CHEMBL3671568,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C,pIC50,6.005,9,,266638
10980,CHEMBL3671569,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1,pIC50,6,9,,266639
10980,CHEMBL3290931,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5C(F)(F)F)c(=O)cc4C)cc3F)ccnc2cc1OCCCN1CCOCC1,pIC50,6.37,9,,
10980,CHEMBL206658,Cc1cc2cc(Nc3nnc(-c4cccc5cnccc45)c4ccccc34)ccc2[nH]1,pIC50,6.64,8,,
10980,CHEMBL3671565,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C(C)=O)CC1,pIC50,6.11,9,,266635
10980,CHEMBL3671566,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1,pIC50,6.45,9,,266636
10980,CHEMBL3671567,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1,pIC50,6.18,9,,266637
10980,CHEMBL3671560,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNc1nccs1,pIC50,6.32,9,,266630
10980,CHEMBL3671561,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,pIC50,6.23,9,,266631
10980,CHEMBL3671562,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1cccs1,pIC50,6.89,9,,266632
10980,CHEMBL3671563,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCOCC1,pIC50,6.71,9,,266633
10980,CHEMBL66102,COc1ccccc1Oc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,pIC50,6.3,8,,
10980,CHEMBL220049,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,pIC50,7.17,9,,
10980,CHEMBL3891395,O=C(Nc1ccc(Oc2ccnc(C(=O)NO)c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,pIC50,6,9,,
10980,CHEMBL1084633,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)NC(C)(C)C)c3ccccc23)n1,pIC50,5.65,8,,
10980,CHEMBL4074262,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,pIC50,4.74,9,,
10980,CHEMBL571703,Cc1ccc2c(Nc3cccc(C(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ccncn1,pIC50,6.12,8,,
10980,CHEMBL3895890,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC2CCCCC2)CCO1,pIC50,7.3,9,,
10980,CHEMBL189354,CN(c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,pIC50,9,9,,
10980,CHEMBL189353,CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,pIC50,7.19,9,GW809897X,
10980,CHEMBL261592,Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,pIC50,7.6,9,,
10980,CHEMBL605957,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,7.65,8,,
10980,CHEMBL3894418,CCC(C(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1)c1ccccc1,pIC50,7.3,9,,
10980,CHEMBL4580040,COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)c1,pIC50,6.34,9,,
10980,CHEMBL4177014,CN1CCN(CC(=O)N(C)c2ccc(N/C(=C3\C(=O)Nc4cc(-n5nccn5)ccc43)c3ccccc3)cc2)CC1,pIC50,8.72,9,,
10980,CHEMBL97888,c1ccc(-c2cnc(Nc3ccncc3)s2)cc1,pIC50,6.59,8,,
10980,CHEMBL97889,Brc1cnc(Nc2ccccn2)s1,pIC50,7.15,8,,
10980,CHEMBL1093100,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,pIC50,4.25,9,,
10980,CHEMBL147761,Cc1c[nH]c(/C=C2\C(=O)Nc3cccc(C)c32)c1CCC(=O)O,pIC50,6.85,8,,
10980,CHEMBL3694717,Cc1nnc(-c2ccn3c(-c4cccc(NC(N)=O)c4)cnc3c2)o1,pIC50,6.16,9,,259797
10980,CHEMBL3958756,COc1cc(OC)cc(N(Cc2ccccc2Cl)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,6.23,9,,
10980,CHEMBL3589200,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)cc1,pIC50,6.51,9,,
10980,CHEMBL3694714,Cn1c(CO)cnc1C#Cc1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,pIC50,6.89,9,,259850
10980,CHEMBL3740003,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(NC(=O)c2ccccc2)c(=O)o1,pIC50,5.61,9,,
10980,CHEMBL598418,COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(O)cc3)nc1-2,pIC50,7.55,8,,
10980,CHEMBL3977612,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccc(OC(F)(F)F)c1,pIC50,8.11,8,,410171
10980,CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,pIC50,6.38,8,PHA-665752,
10980,CHEMBL241667,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1cccc(C(F)(F)F)c1,pIC50,6.18,8,,
10980,CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,pIC50,7.925,9,,
10980,CHEMBL241668,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(C(F)(F)F)cc1,pIC50,5.12,8,,
10980,CHEMBL241669,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1cccc(OC(F)(F)F)c1,pIC50,6.21,8,,
10980,CHEMBL241918,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,pIC50,6.16,9,,
10980,CHEMBL241919,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,pIC50,6.465,9,,
10980,CHEMBL375306,N#Cc1cnc(Nc2cc(CN3CCN(C(N)=O)CC3)ccn2)s1,pIC50,7.683333333,9,,
10980,CHEMBL203346,CC(C)c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,pIC50,7.77,8,,
10980,CHEMBL3979610,Fc1ccc(Nc2nncc3ccccc23)cc1,pIC50,9.17,9,,
10980,CHEMBL242131,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,pIC50,5.36,9,,
10980,CHEMBL3128228,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1,pIC50,5.07,9,,
10980,CHEMBL3128229,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(Br)cc1,pIC50,5.46,9,,
10980,CHEMBL383215,O=C(Nc1ccc(Cl)c(Cl)c1)c1scnc1CCc1ccncc1,pIC50,6.89,9,,
10980,CHEMBL3128224,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,pIC50,5.41,9,,
10980,CHEMBL3128225,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,pIC50,5.14,9,,
10980,CHEMBL3759149,COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCCC(=O)NO,pIC50,6.16,9,,
10980,CHEMBL3128227,C[C@@H](Nc1ncnc2c1cnn2CCc1ccccc1)c1ccccc1,pIC50,4.28,9,,
10980,CHEMBL3128220,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1,pIC50,5.3,9,,
10980,CHEMBL3128221,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(Br)cc1,pIC50,5.31,9,,
10980,CHEMBL3128222,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(F)cc1,pIC50,5.54,9,,
10980,CHEMBL3128223,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,pIC50,5.99,9,,
10980,CHEMBL3288515,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cc(F)cc(F)c5)cccc4c3)c12,pIC50,8.385,9,,
10980,CHEMBL3288517,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cccc(Br)c5)cccc4c3)c12,pIC50,8.015,9,,
10980,CHEMBL3288511,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5ccccc5F)cccc4c3)c12,pIC50,7.97,9,,
10980,CHEMBL3288510,Cc1ccc(NC(=O)c2cccc3cc(-c4cccc5[nH]nc(N)c45)ccc23)cc1F,pIC50,8.35,9,,
10980,CHEMBL3288513,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5ccc(F)cc5)cccc4c3)c12,pIC50,7.905,9,,
10980,CHEMBL3288512,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)c12,pIC50,8.395,9,,
10980,CHEMBL233827,O=C(Nc1ccc(OC(F)(F)F)cc1)c1nnnn1CCc1ccncc1,pIC50,5.555,8,,
10980,CHEMBL233825,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nccn1CCc1ccncc1,pIC50,5.59,8,,
10980,CHEMBL233824,CC(C)(C)c1ccc(NC(=O)c2nccn2CCc2ccncc2)cc1,pIC50,5.84,8,,
10980,CHEMBL233823,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1ccnn1CCc1ccncc1,pIC50,6.885,8,,
10980,CHEMBL3288518,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5cc(Cl)cc(Cl)c5)cccc4c3)c12,pIC50,8.85,9,,
10980,CHEMBL233821,O=C(Nc1ccc2[nH]ncc2c1)c1ccnn1CCc1ccncc1,pIC50,5.29,8,,
10980,CHEMBL1086675,CCCc1c(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cn(C)cn5)sc34)c(F)c2)cnn1-c1ccccc1,pIC50,5.72,8,,
10980,CHEMBL1082959,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4cccc(N5CCOCC5)c4)cnn3c2N)cc1,pIC50,5.13,8,,
10980,CHEMBL1082958,COCCN1CCN(c2ccc(-c3cnn4c(N)c(-c5ccc(NC(=O)OCC(C)C)cc5)cnc34)cc2)CC1,pIC50,5.66,8,,
10980,CHEMBL1076468,CCN(CC)CCNc1cc(-n2c(Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)nc3ccccc32)ncn1,pIC50,5.76,8,,
10980,CHEMBL1076469,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCCN(C)C)ncn1,pIC50,5.87,8,,
10980,CHEMBL1076465,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCN)ncn1,pIC50,5.83,8,,
10980,CHEMBL1076466,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCCN)ncn1,pIC50,6.22,8,,
10980,CHEMBL3353358,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4cc(F)c(CN5CCOCC5)c(F)c4)n[nH]c3c1)C(=O)N2,pIC50,5.1,9,,
10980,CHEMBL3353359,CN1CCN(Cc2ccc(/C=C/c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccccc56)ccc34)cc2)CC1,pIC50,6.92,9,,
10980,CHEMBL3915235,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(C)(C)O)c4)nc3c2)c1,pIC50,6.91,9,,
10980,CHEMBL189825,OCCCNc1cncc(-c2cncc(Nc3cccc(F)c3)n2)c1,pIC50,6.775,8,,
10980,CHEMBL3353354,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,pIC50,5.85,9,,
10980,CHEMBL3353355,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,pIC50,4.62,9,,
10980,CHEMBL258141,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cc(F)cc(F)c4)cc3)c12,pIC50,8.145,9,,
10980,CHEMBL3933359,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2[C@@H](OC(C)=O)CO[C@H]12,pIC50,6,9,,
10980,CHEMBL4590013,CC(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(-c4ccccc4)cc3)n2)cc1,pIC50,6.55,9,,
10980,CHEMBL3893827,NC(=O)C1(c2ccccc2CCc2nc(Nc3cnn(C4CCNC4)c3)ncc2Cl)CC1,pIC50,5.76,8,,358615
10980,CHEMBL3929416,Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc4cc(C(=O)O)sc34)c2)c1,pIC50,7.38,8,,399309
10980,CHEMBL499891,Nc1nccc(/C=C/c2c(-c3ccccc3)ncn2Cc2ccccc2)n1,pIC50,5.16,8,,
10980,CHEMBL194747,Cc1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)cc1,pIC50,5.75,8,,
10980,CHEMBL3927104,Cc1ccc(F)c(NC(=O)Nc2ccc(C#Cc3cccc4[nH]nc(N)c34)cc2)c1,pIC50,6.92,8,,357160
10980,CHEMBL263374,Nc1ncnc2c1N=C(c1cccc(NC(=O)Nc3ccccc3)c1)CCN2,pIC50,6.05,8,,
10980,CHEMBL3676349,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,pIC50,6.45,9,,266669
10980,CHEMBL3676348,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,pIC50,6.08,9,,266668
10980,CHEMBL190473,Clc1cccc(Nc2cncc(-c3cncc(NCCCc4ccccc4)c3)n2)c1,pIC50,5.64,8,,
10980,CHEMBL3676341,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,pIC50,6.82,9,,266661
10980,CHEMBL3676340,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O,pIC50,6.9,9,,266660
10980,CHEMBL3676343,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,pIC50,6.57,9,,266663
10980,CHEMBL201865,COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,pIC50,4.89,9,,
10980,CHEMBL3676345,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,pIC50,6.66,9,,266665
10980,CHEMBL3676344,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,pIC50,6.87,9,,266664
10980,CHEMBL3740910,O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,pIC50,6.25,9,,
10980,CHEMBL3676346,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,pIC50,6.85,9,,266666
10980,CHEMBL215730,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)c(OC)c3)n2)c(OC)c1,pIC50,6.85,9,,
10980,CHEMBL193094,Cc1cc(CO)[nH]c1/C=C1\C(=O)Nc2ccccc21,pIC50,6.5,8,,
10980,CHEMBL202384,CC(C)(C)c1ccc(NC(=O)c2scnc2CCc2ccncc2)cc1,pIC50,7.05,9,,
10980,CHEMBL3963229,Cc1ccoc1C(=O)Nc1cccc(C2CN=C3c4ccccc4NC(=O)N3C2)c1,pIC50,5.2,8,,411580
10980,CHEMBL225278,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1=O,pIC50,7.855,9,,
10980,CHEMBL52513,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,pIC50,5.96,8,,
10980,CHEMBL3656069,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCC(=O)O)c[nH]4)c3)cc2F)c1,pIC50,7.92,9,,231465
10980,CHEMBL3656062,COC(=O)CNC(=O)c1cc(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)cs1,pIC50,7.96,9,,231458
10980,CHEMBL3656063,COC(=O)c1cc(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)cs1,pIC50,7.22,9,,231459
10980,CHEMBL3656060,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)cc2F)c1,pIC50,7.64,9,,231456
10980,CHEMBL212128,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,pIC50,8.3,9,,
10980,CHEMBL3656066,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)O)c[nH]4)c3)cc2F)c1,pIC50,7.77,9,,231462
10980,CHEMBL3656067,COC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,pIC50,7.55,9,,231463
10980,CHEMBL3656064,CCNC(=O)[C@H](CCC(=O)O)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,pIC50,7.8,9,,231460
10980,CHEMBL3656065,CCNC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,pIC50,7.62,9,,231461
10980,CHEMBL3936457,CN1CCC(Nc2cc(C(F)(F)F)cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)n2)CC1,pIC50,7.65,8,,410198
10980,CHEMBL272198,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,pIC50,9.22,8,,
10980,CHEMBL3753157,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,pIC50,6.41,9,,
10980,CHEMBL371225,CCCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C)c2)cc1,pIC50,7.58,8,,
10980,CHEMBL230222,CN1CCC[C@@H]1COc1cc(Nc2nc3cc(Oc4ccnc5[nH]ccc45)ccc3o2)ccc1Cl,pIC50,8.3,9,,
